,x1,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x60,x62
271,Iya,Rumah,3,Panas,1300 VA,Ya,6-10,1,1,1,1,1,Tidak ada,1,1,Tidak ada,2,1,1,1,Tidak ada,3,1,2 - 4 jam,4 - 8 jam,4 - 8 jam,4 - 8 jam,2 - 4 jam,2 - 4 jam,> 4 Kali,4 kali,Tidak,Ya,Tidak,Ya,Tidak,Tidak,Ya,<2 Jam,9-12 Jam,3-8 Jam,9-12 Jam,3-8 Jam,3-8 Jam,Ya,Tidak mempunyai kendaraan listrik,< Rp. 500.000,Tidak Ada perbedaan signifikan,4.0
272,Iya,Rumah,4,Panas,1300 VA,Tidak,6-10,2,1,1,Tidak ada,1,Tidak ada,1,1,Tidak ada,1,Tidak ada,1,Tidak ada,Tidak ada,2,1,2 - 4 jam,4 - 8 jam,4 - 8 jam,8 - 12 jam,4 - 8 jam,2 - 4 jam,> 4 Kali,> 4 kali,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,<2 Jam,<2 Jam,3-8 Jam,3-8 Jam,3-8 Jam,9-12 Jam,Ya,Tidak mempunyai kendaraan listrik,< Rp. 500.000,Tidak Ada perbedaan signifikan,4.0
273,Iya,Rumah,4,Panas,900 VA,Tidak,6-10,1,Tidak ada,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,1,Tidak ada,1,Tidak ada,1,Tidak ada,Tidak ada,1,1,2 - 4 jam,4 - 8 jam,Tidak punya AC/kipas angin,Tidak punya AC/kipas angin,Tidak punya komputer,Tidak punya komputer,3 kali,> 4 kali,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Ya,> 12 Jam,> 12 Jam,3-8 Jam,3-8 Jam,> 12 Jam,3-8 Jam,Ya,Tidak mempunyai kendaraan listrik,< Rp. 500.000,April,4.0
274,Iya,Rumah,3,Panas,1300 VA,Tidak,6-10,1,Tidak ada,1,Tidak ada,Tidak ada,Tidak ada,1,Tidak ada,Tidak ada,1,Tidak ada,1,2,Tidak ada,1,1,4 - 8 jam,8 - 12 jam,4 - 8 jam,4 - 8 jam,8 - 12 jam,< 2 jam,1 kali,1 kali,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,> 12 Jam,<2 Jam,9-12 Jam,9-12 Jam,> 12 Jam,3-8 Jam,Ya,Tidak mempunyai kendaraan listrik,< Rp. 500.000,Tidak Ada perbedaan signifikan,4.0
275,Iya,Rumah,5,Sejuk,2200 VA,Ya,10-15,1,Tidak ada,1,Tidak ada,1,Tidak ada,1,1,1,1,1,1,Tidak ada,Tidak ada,1,1,4 - 8 jam,2 - 4 jam,< 2 jam,< 2 jam,< 2 jam,< 2 jam,3 kali,3 kali,Tidak,Ya,Tidak,Ya,Ya,Tidak,Tidak,3-8 Jam,<2 Jam,3-8 Jam,9-12 Jam,3-8 Jam,3-8 Jam,Ya,Tidak mempunyai kendaraan listrik,Rp. 500.000 - Rp. 1.000.000,Juni,3.0
276,Iya,Rumah,5,Sejuk,900 VA,Tidak,10-15,1,Tidak ada,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,1,Tidak ada,1,1,1,Tidak ada,1,1,1,4 - 8 jam,8 - 12 jam,< 2 jam,< 2 jam,2 - 4 jam,2 - 4 jam,4 kali,1 kali,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Ya,<2 Jam,> 12 Jam,3-8 Jam,3-8 Jam,3-8 Jam,9-12 Jam,Ya,1-2 Jam,< Rp. 500.000,Tidak Ada perbedaan signifikan,4.0
277,Iya,Rumah,5,Sejuk,1300 VA,Tidak,10-15,2,1,1,Tidak ada,1,Tidak ada,1,2,2,2,Tidak ada,1,Tidak ada,Tidak ada,2,1,4 - 8 jam,8 - 12 jam,2 - 4 jam,4 - 8 jam,4 - 8 jam,8 - 12 jam,> 4 Kali,> 4 kali,Ya,Ya,Tidak,Tidak,Tidak,Ya,Ya,> 12 Jam,> 12 Jam,9-12 Jam,9-12 Jam,3-8 Jam,<2 Jam,Ya,Tidak mempunyai kendaraan listrik,< Rp. 500.000,Tidak Ada perbedaan signifikan,2.0
278,Iya,Rumah,3,Panas,900 VA,Tidak,6-10,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak punya TV,Tidak punya TV,Tidak punya AC/kipas angin,Tidak punya AC/kipas angin,Tidak punya komputer,2 - 4 jam,Tidak punya mesin cuci,> 4 kali,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Ya,9-12 Jam,9-12 Jam,3-8 Jam,<2 Jam,9-12 Jam,9-12 Jam,Ya,Tidak mempunyai kendaraan listrik,< Rp. 500.000,Agustus,3.0
279,Iya,Rumah,4,Sejuk,1300 VA,Tidak,6-10,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,1,Tidak ada,Tidak ada,Tidak ada,1,1,1,< 2 jam,< 2 jam,< 2 jam,< 2 jam,Tidak punya komputer,Tidak punya komputer,3 kali,4 kali,Ya,Ya,Tidak,Ya,Tidak,Tidak,Ya,3-8 Jam,> 12 Jam,<2 Jam,3-8 Jam,3-8 Jam,3-8 Jam,Ya,Tidak mempunyai kendaraan listrik,< Rp. 500.000,Tidak Ada perbedaan signifikan,4.0
280,Iya,Kontrakan,3,Sejuk,1300 VA,Tidak,6-10,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,1,Tidak ada,1,Tidak ada,1,1,Tidak ada,1,Tidak ada,2 - 4 jam,2 - 4 jam,4 - 8 jam,4 - 8 jam,Tidak punya komputer,Tidak punya komputer,Tidak punya mesin cuci,2 kali,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Ya,3-8 Jam,9-12 Jam,<2 Jam,3-8 Jam,3-8 Jam,9-12 Jam,Ya,Tidak mempunyai kendaraan listrik,< Rp. 500.000,Tidak Ada perbedaan signifikan,4.0
281,Iya,Rumah,4,Sejuk,2200 VA,Tidak,16-20,1,Tidak ada,1,1,1,1,1,1,Tidak ada,1,1,1,3,Tidak ada,2,1,2 - 4 jam,2 - 4 jam,4 - 8 jam,8 - 12 jam,2 - 4 jam,2 - 4 jam,2 kali,2 kali,Ya,Ya,Tidak,Tidak,Ya,Tidak,Ya,3-8 Jam,9-12 Jam,<2 Jam,3-8 Jam,9-12 Jam,> 12 Jam,Ya,Tidak mempunyai kendaraan listrik,Rp. 500.000 - Rp. 1.000.000,Tidak Ada perbedaan signifikan,4.0
282,Iya,Rumah,4,Sejuk,> 2200 VA,Ya,lebih dari 20,1,1,1,1,1,1,2,1,Tidak ada,1,2,1,3,Tidak ada,1,1,2 - 4 jam,2 - 4 jam,4 - 8 jam,8 - 12 jam,2 - 4 jam,4 - 8 jam,3 kali,2 kali,Ya,Ya,Tidak,Tidak,Ya,Tidak,Ya,3-8 Jam,9-12 Jam,<2 Jam,3-8 Jam,9-12 Jam,> 12 Jam,Ya,Tidak mempunyai kendaraan listrik,Rp. 1.500.001 - Rp 2.000.000,Tidak Ada perbedaan signifikan,4.0
283,Iya,Rumah,5,Sejuk,1300 VA,Tidak,10-15,1,Tidak ada,1,Tidak ada,1,Tidak ada,2,2,Tidak ada,1,Tidak ada,1,Tidak ada,Tidak ada,2,Tidak ada,2 - 4 jam,< 2 jam,4 - 8 jam,8 - 12 jam,2 - 4 jam,2 - 4 jam,> 4 Kali,> 4 kali,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,3-8 Jam,9-12 Jam,<2 Jam,3-8 Jam,9-12 Jam,3-8 Jam,Ya,Tidak mempunyai kendaraan listrik,Rp. 500.000 - Rp. 1.000.000,Juli,4.0
284,Iya,Rumah,4,Panas,450 VA,Tidak,6-10,Tidak ada,Tidak ada,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,2,Tidak ada,2,Tidak ada,1,Tidak ada,Tidak ada,1,Tidak ada,2 - 4 jam,8 - 12 jam,2 - 4 jam,8 - 12 jam,Tidak punya komputer,Tidak punya komputer,Tidak punya mesin cuci,2 kali,Ya,Tidak,Ya,Ya,Ya,Tidak,Ya,9-12 Jam,> 12 Jam,> 12 Jam,> 12 Jam,> 12 Jam,9-12 Jam,Ya,Tidak mempunyai kendaraan listrik,< Rp. 500.000,Tidak Ada perbedaan signifikan,4.0
285,Iya,Rumah,5,Panas,900 VA,Tidak,6-10,1,Tidak ada,1,1,Tidak ada,Tidak ada,Tidak ada,2,Tidak ada,1,Tidak ada,1,Tidak ada,Tidak ada,1,1,4 - 8 jam,4 - 8 jam,< 2 jam,< 2 jam,Tidak punya komputer,Tidak punya komputer,3 kali,3 kali,Ya,Ya,Ya,Ya,Ya,Ya,Ya,9-12 Jam,> 12 Jam,9-12 Jam,<2 Jam,<2 Jam,<2 Jam,Ya,Tidak mempunyai kendaraan listrik,< Rp. 500.000,Tidak Ada perbedaan signifikan,4.0
